,Date / Time,City,State,Shape
23848,7/10/06 13:00,Fullerton,CA,Sphere
23849,7/10/06 12:30,Los Angels,CA,Triangle
23850,7/10/06 12:00,Longmont,CO,Circle
23851,7/9/06 22:30,Alexandria (Independent City??),VA,Disk
23852,7/9/06 18:00,San Dimas,CA,Light
23853,7/9/06 05:00,Las Vegas,NV,Disk
23854,7/9/06 04:00,I-5 (California,CA,Triangle
23855,7/8/06 23:00,NJ Parkway (MM60),NJ,Light
23856,7/8/06 23:00,Green Valley,AZ,Formation
23857,7/8/06 22:30,Yakima,WA,Light
23858,7/8/06 21:00,Watts,CA,Light
23859,7/8/06 21:00,Waverly,OH,Sphere
23860,7/8/06 16:15,Mansfield,TX,Oval
23861,7/8/06 08:45,Concord,GA,Circle
23862,7/8/06 04:45,Corpus Christi,TX,Formation
23863,7/8/06 01:45,Federal Way,WA,Changing
23864,7/8/06 01:00,Palm Coast,FL,Cigar
23865,7/7/06 23:55,Martinez,CA,Other
23866,7/7/06 22:30,Denton,TX,Circle
23867,7/7/06 22:00,Anthony,KS,Light
23868,7/7/06 20:15,Raleigh,NC,Sphere
23869,7/7/06 11:00,Portland,OR,Flash
23870,7/7/06 08:24,Saint Charles,MT,Changing
23871,7/7/06 04:00,Xenia,OH,Cigar
23872,7/7/06 02:35,Xenia,OH,Cigar
23873,7/7/06 01:40,Max,ND,Other
23874,7/7/06 00:30,Scottsdale,AZ,Light
23875,7/6/06 21:22,South Hollan,IL,Light
23876,7/6/06 20:30,Mohnton,PA,Rectangle
23877,7/6/06 13:27,Los Angeles,CA,Cigar
23878,7/6/06 13:00,Anza Borrego,CA,Light
23879,7/6/06 03:30,Warner Robins,GA,Other
23880,7/6/06 00:30,Laguna Beach,CA,Circle
23881,7/6/06 00:00,Simi Valley,CA,Circle
23882,7/5/06 22:00,Cherry Grove,SC,Light
23883,7/5/06 21:45,Tucson,AZ,Light
23884,7/5/06 21:30,Florence,AL,Light
23885,7/5/06 19:25,Tucson,AZ,Light
23886,7/5/06 13:00,Ann Arbor,MI,Rectangle
23887,7/5/06 05:17,Pittsburg,CA,Disk
23888,7/5/06 01:00,Stockbridge,WI,Triangle
23889,7/5/06 01:00,Sparta,NJ,Flash
23890,7/5/06 00:00,Whitehall,NY,Other
23891,7/4/06 23:15,McAlpin,FL,Rectangle
23892,7/4/06 23:00,Key Largo,FL,Triangle
23893,7/4/06 22:25,Corona,CA,Light
23894,7/4/06 22:00,Orland Park,IL,Triangle
23895,7/4/06 22:00,Tipton,PA,Light
23896,7/4/06 22:00,Omaha,NE,Light
23897,7/4/06 21:40,Middleburg,PA,Oval
23898,7/4/06 21:30,Cedarburg,WI,Light
23899,7/4/06 21:10,Rancho San Diego,CA,Light
23900,7/4/06 21:10,Rolesville,NC,Formation
23901,7/4/06 21:00,Chilhowie/Marion,VA,Circle
23902,7/4/06 21:00,Tipton,PA,Circle
23903,7/4/06 20:30,Columbia,MO,Cylinder
23904,7/4/06 19:30,Columbia,MO,Cylinder
23905,7/4/06 19:30,Columbia,MO,Cylinder
23906,7/4/06 18:15,South Lake Tahoe,CA,Triangle
23907,7/4/06 18:00,Portland,OR,Cigar
23908,7/4/06 14:00,Laughlin/Bullhead City,NV,Other
23909,7/4/06 10:30,Paramount,CA,Sphere
23910,7/4/06 02:37,Osteen,FL,Sphere
23911,7/4/06 00:00,Oswego,IL,Disk
23912,7/3/06 21:00,Merriville and Gary,IN,Changing
23913,7/3/06 03:00,Bartlesville,OK,Changing
23914,7/3/06 03:00,Gladstone,MI,Other
23915,7/2/06 20:40,Northridge,CA,Changing
23916,7/2/06 18:30,New York City (Brooklyn),NY,Other
23917,7/2/06 10:00,Ashland,OH,Disk
23918,7/2/06 02:30,Virginia Beach,VA,Triangle
23919,7/2/06 01:31,"Chula Vista campground parking lot, Mt. Pinos",CA,Light
23920,7/2/06 00:24,Waialua,HI,Sphere
23921,7/1/06 00:00,Titusville,FL,Triangle
23922,7/1/06 23:00,Fairfield,CA,Light
23923,7/1/06 22:15,Sublimity,OR,Sphere
23924,7/1/06 20:00,Leesville,SC,Other
23925,7/1/06 20:00,Newark,NJ,Disk
23926,7/1/06 17:32,Norfolk,MA,Sphere
23927,7/1/06 13:35,Buffalo,MN,Disk
23928,7/1/06 05:40,Valley Springs,CA,Disk
23929,7/1/06 02:30,Tehachapie (outside of),CA,Disk
23930,7/1/06 01:00,McMinnville,OR,Circle
23931,7/1/06 00:00,Decatur,MI,Light
23932,7/1/06 00:00,Ithaca,NY,Other
23933,8/31/06 21:30,Mount Shasta,CA,Triangle
23934,8/31/06 20:40,Port Barre,LA,Circle
23935,8/31/06 20:15,Onion Creek,WA,Light
23936,8/31/06 19:55,Edina,MN,Light
23937,8/30/06 21:10,Wichita,KS,Diamond
23938,8/30/06 11:57,Chicago,IL,Oval
23939,8/29/06 22:20,Havana,GA,Oval
23940,8/29/06 22:00,Alturas,CA,Light
23941,8/29/06 22:00,Myrtle Beach,SC,Light
23942,8/29/06 20:35,Lincoln,NE,Light
23943,8/29/06 20:00,San Antonio,TX,Changing
23944,8/29/06 14:00,Lyndon Station,WI,Sphere
23945,8/29/06 06:45,Colorado Springs,CO,Oval
23946,8/29/06 00:30,Bozeman,MT,Other
23947,8/28/06 05:55,Suffolk,VA,Flash
23948,8/28/06 00:30,Grass Valley,CA,Diamond
23949,8/27/06 23:55,Warren,MI,Flash
23950,8/27/06 23:00,Canton,GA,Sphere
23951,8/27/06 22:00,Redwood City,CA,Circle
23952,8/27/06 21:45,Seatle,WA,Circle
23953,8/27/06 21:30,Las Vegas,NV,Light
23954,8/27/06 21:00,Madison,AL,Formation
23955,8/27/06 20:10,Miami,FL,Other
23956,8/27/06 06:00,South Gate,CA,Other
23957,8/27/06 04:25,Baldwin,FL,Circle
23958,8/27/06 00:30,Winterset,IA,Disk
23959,8/26/06 22:30,Los Angeles (Glassel Park),CA,Fireball
23960,8/26/06 22:00,Redwood City,CA,Changing
23961,8/26/06 21:30,Fall City,WA,Light
23962,8/26/06 21:22,Chandler,AZ,Triangle
23963,8/26/06 21:15,Burbank,CA,Sphere
23964,8/26/06 21:00,Rodman,NY,Light
23965,8/26/06 09:00,St. Cloud,FL,Sphere
23966,8/26/06 01:00,Lake,MI,Oval
23967,8/26/06 00:54,Beaverton,OR,Other
23968,8/25/06 22:00,Wilmington,NC,Circle
23969,8/25/06 21:45,Croswell,MI,Other
23970,8/25/06 20:47,Gray Summit,MO,Triangle
23971,8/25/06 18:30,San Jose,CA,Other
23972,8/25/06 13:00,Maui,HI,Disk
23973,8/25/06 12:00,Richland,WA,Light
23974,8/25/06 00:47,Salt Lake City,UT,Circle
23975,8/24/06 22:00,Farmington,MN,Flash
23976,8/24/06 22:00,Farmington,MN,Flash
23977,8/24/06 20:45,Medford,OR,Flash
23978,8/24/06 16:00,Moline,IL,Cylinder
23979,8/24/06 15:25,Lawton,OK,Sphere
23980,8/24/06 14:27,D'lberville,MS,Light
23981,8/24/06 10:30,Pahrump,NV,Cigar
23982,8/24/06 05:00,Chatsworth,CA,Sphere
23983,8/24/06 04:30,Delray Beach,FL,Light
23984,8/24/06 02:00,Louisville,KY,Sphere
23985,8/23/06 23:00,Wallingford,CT,Triangle
23986,8/23/06 22:30,Marlboro,NY,Light
23987,8/23/06 21:55,Clark,WY,Light
23988,8/23/06 21:00,Sterling Heights,MI,Circle
23989,8/23/06 15:00,Hollywood,CA,Oval
23990,8/23/06 05:00,Chatsworth,CA,Triangle
23991,8/23/06 01:00,Edgewood,MD,Oval
23992,8/22/06 23:30,Evart,MI,Light
23993,8/22/06 22:45,Henderson County,TX,Diamond
23994,8/22/06 22:30,Elgin,IL,Light
23995,8/22/06 22:00,North Phoenix/Scottsdale,AZ,Disk
23996,8/22/06 21:30,Ponte Vedra Beach,FL,Other
23997,8/22/06 20:05,Freehold,NJ,Light
23998,8/22/06 20:00,Toney,AL,Triangle
23999,8/22/06 19:30,Connellsville,PA,Formation
24000,8/22/06 06:45,Naples,FL,Light
24001,8/22/06 06:20,Clark,NJ,Circle
24002,8/22/06 04:00,Greensboro,NC,Diamond
24003,8/22/06 00:01,Huntington,WV,Light
24004,8/21/06 22:45,Wyalusing,PA,Triangle
24005,8/21/06 22:00,Charlotte,MI,Light
24006,8/21/06 22:00,Tomahawk,WI,Light
24007,8/21/06 22:00,Lake Forest,CA,Oval
24008,8/21/06 21:30,Lancaster,CA,Sphere
24009,8/21/06 20:00,Mancheater Center,VT,Other
24010,8/21/06 14:00,Dearborn,MI,Cigar
24011,8/21/06 13:35,Factoryville,PA,Disk
24012,8/21/06 11:35,McKinney,TX,Circle
24013,8/21/06 01:45,New York City (Glandale/Queens),NY,Flash
24014,8/20/06 22:00,Heber City,UT,Diamond
24015,8/20/06 21:45,Onion Creek,WA,Flash
24016,8/20/06 21:30,Bridgeport,CA,Circle
24017,8/20/06 21:30,Twin Lakes,CA,Circle
24018,8/20/06 21:00,San Diego,CA,Oval
24019,8/20/06 16:45,Arnold,MD,Formation
24020,8/20/06 16:34,Tijuana (Mexico),CA,Cigar
24021,8/20/06 13:30,Redding,CA,Circle
24022,8/20/06 12:00,Philadelphia (near art museum),PA,Rectangle
24023,8/20/06 04:00,Hampton,MN,Triangle
24024,8/20/06 02:00,Bend,OR,Oval
24025,8/20/06 00:00,New York City (Bronx),NY,Circle
24026,8/19/06 23:00,Great Scott,MN,Flash
24027,8/19/06 23:00,Buckhannon,WV,Circle
24028,8/19/06 23:00,Bishop (closest town),CA,Light
24029,8/19/06 22:35,Eldon,MO,Light
24030,8/19/06 22:15,Redlands,CA,Circle
24031,8/19/06 22:00,Yakima,WA,Triangle
24032,8/19/06 22:00,Fort Collins,CO,Circle
24033,8/19/06 22:00,Desolation Wilderness,CA,Triangle
24034,8/19/06 22:00,Shelby,MI,Circle
24035,8/19/06 21:30,Tacoma,WA,Oval
24036,8/19/06 21:26,Baker City,OR,Triangle
24037,8/19/06 21:00,Kibler,AR,Light
24038,8/19/06 17:00,Los Angeles,CA,Circle
24039,8/19/06 16:00,Point Roberts,WA,Circle
24040,8/19/06 12:00,Trout Lake,WA,Cylinder
24041,8/19/06 05:13,Fargo,ND,Flash
24042,8/19/06 05:11,Fargo,ND,Light
24043,8/19/06 00:15,Woburn,MA,Cylinder
24044,8/18/06 23:00,White Plains,NY,Flash
24045,8/18/06 21:30,Trout Lake,WA,Triangle
24046,8/18/06 21:30,Gold Bar,WA,Light
24047,8/18/06 21:27,Seattle,WA,Other
24048,8/18/06 21:10,Scottsbluff,NE,Light
24049,8/18/06 20:15,Simi Valley,CA,Rectangle
24050,8/18/06 15:30,North Bergen,NJ,Disk
24051,8/18/06 15:30,North Bergen,NJ,Disk
24052,8/18/06 03:00,South Elgin,IL,Changing
24053,8/17/06 23:08,Cedar Lake,IN,Other
24054,8/17/06 23:00,Coloma,CA,Fireball
24055,8/17/06 22:30,Florence,OR,Light
24056,8/17/06 22:05,Midvale,UT,Other
24057,8/17/06 22:00,Naples,FL,Sphere
24058,8/17/06 21:50,Garfield Heights,OH,Diamond
24059,8/17/06 21:38,Murphysboro,IL,Cylinder
24060,8/17/06 21:06,El Cajon,CA,Light
24061,8/17/06 20:45,East Chicago,IN,Changing
24062,8/17/06 10:30,Eastpointe,MI,Disk
24063,8/17/06 04:13,Lake Havasu,AZ,Sphere
24064,8/17/06 04:00,Georgtown,TX,Light
24065,8/17/06 00:15,El Paso,IL,Light
24066,8/16/06 23:00,Yorba Linda,CA,Disk
24067,8/16/06 21:00,South Portsmouth,KY,Light
24068,8/16/06 20:49,Spring Hill,TN,Light
24069,8/16/06 19:30,Forestdale,MA,Circle
24070,8/16/06 19:00,Campbell,CA,Chevron
24071,8/16/06 12:45,Lapeer,MI,Triangle
24072,8/16/06 10:30,Austin,TX,Fireball
24073,8/16/06 03:45,Bloomington,IN,Light
24074,8/16/06 01:00,San Jose,CA,Changing
24075,8/16/06 00:14,Strongsville,OH,Circle
24076,8/15/06 23:00,Miami,FL,Triangle
24077,8/15/06 22:00,Wrightsville Beach,NC,Fireball
24078,8/15/06 22:00,Orchard Park,NY,Other
24079,8/15/06 21:00,Edgar Springs,MO,Other
24080,8/15/06 21:00,Mountaintop,PA,Other
24081,8/15/06 20:37,Macedonia,OH,Flash
24082,8/15/06 20:30,Lakewood,CO,Fireball
24083,8/15/06 20:00,Cleveland,OH,Diamond
24084,8/15/06 19:50,Gladeville,TN,Circle
24085,8/15/06 19:30,Red Bank,NJ,Other
24086,8/15/06 17:45,Escondido,CA,Light
24087,8/15/06 17:20,Chicago,IL,Sphere
24088,8/15/06 17:00,Tensed (near),ID,Other
24089,8/15/06 16:30,Ann Arbor,MI,Triangle
24090,8/15/06 16:00,Malcolm,NE,Sphere
24091,8/15/06 15:00,Chicago/Ohare,IL,Other
24092,8/15/06 14:00,Trout Lake,WA,Flash
24093,8/15/06 13:30,Kennewick,WA,Sphere
24094,8/15/06 11:30,Lapeer,MI,Light
24095,8/15/06 04:15,Milwaukie,OR,Circle
24096,8/15/06 00:00,Granada Hills/Mission Hills,CA,Disk
24097,8/14/06 22:15,Wenatchee,WA,Fireball
24098,8/14/06 21:00,Roanoke Rapids,NC,Disk
24099,8/14/06 20:52,Walden,NY,Circle
24100,8/14/06 20:00,Eureka,CA,Sphere
24101,8/14/06 19:40,New York City (Brooklyn),NY,Rectangle
24102,8/14/06 15:45,Phoenix,AZ,Circle
24103,8/14/06 11:15,Fitzgerald,GA,Light
24104,8/14/06 01:00,Frankfort,IN,Disk
24105,8/14/06 00:00,Texas City,TX,Disk
24106,8/13/06 23:30,Atlanta,GA,Light
24107,8/13/06 23:00,Menifee,CA,Light
24108,8/13/06 22:20,Riverton,WY,Formation
24109,8/13/06 21:18,Seattle,WA,Circle
24110,8/13/06 21:00,Huntsville,AL,Oval
24111,8/13/06 10:30,Socastee,SC,Sphere
24112,8/13/06 05:35,Clinton,MO,Circle
24113,8/13/06 05:30,Newark,NJ,Diamond
24114,8/13/06 05:00,West Richland,WA,Circle
24115,8/13/06 03:00,Everett,WA,Light
24116,8/13/06 01:15,Springer (on 1-25; north of),NM,Oval
24117,8/13/06 00:45,Lincoln City,OR,Formation
24118,8/13/06 00:30,Nelsonville,OH,Light
24119,8/12/06 23:00,Fenton,MI,Triangle
24120,8/12/06 22:00,Jackson,NH,Light
24121,8/12/06 22:00,Fort Dodge,IA,Oval
24122,8/12/06 19:00,Sacramento,CA,Cigar
24123,8/12/06 17:00,Boulder,CO,Triangle
24124,8/12/06 11:00,Pennsauken,NJ,Other
24125,8/12/06 06:15,Burns Junction,OR,Other
24126,8/12/06 05:00,Green Valley,AZ,Formation
24127,8/12/06 04:15,Chicago,IL,Flash
24128,8/12/06 03:00,Holland,MI,Light
24129,8/12/06 02:00,Arlington,MS,Sphere
24130,8/12/06 00:30,Murray,KY,Changing
24131,8/11/06 22:05,Chicago,IL,Fireball
24132,8/11/06 21:30,Swarthmore,PA,Light
24133,8/11/06 21:12,Bridgeville,CA,Triangle
24134,8/11/06 17:30,Ashford Hollow,NY,Oval
24135,8/11/06 03:00,Hamden,CT,Rectangle
24136,8/10/06 22:00,Eureka,MT,Light
24137,8/10/06 21:25,Indiana,PA,Triangle
24138,8/10/06 21:00,Ocean City,MD,Circle
24139,8/10/06 17:00,Orlando,FL,Sphere
24140,8/10/06 11:00,Albuquerque,NM,Cigar
24141,8/10/06 08:00,Florence,KY,Rectangle
24142,8/10/06 01:00,Stevensburg,MT,Triangle
24143,8/10/06 00:30,Keller,TX,Cylinder
24144,8/9/06 23:00,Lakewood,CO,Disk
24145,8/9/06 22:00,Yakima,WA,Light
24146,8/9/06 22:00,Harpersfield,NY,Light
24147,8/9/06 20:51,San Diego,CA,Light
24148,8/9/06 15:00,Wilmington,DE,Sphere
24149,8/9/06 13:00,Detroit,TX,Oval
24150,8/9/06 12:00,Corpus Christi,TX,Triangle
24151,8/9/06 09:45,Jacksonville,FL,Light
24152,8/9/06 05:00,Chatsworth,CA,Triangle
24153,8/9/06 04:30,Bloomington,IN,Circle
24154,8/9/06 03:00,Brownsville,TX,Triangle
24155,8/8/06 20:00,Lewisville,TX,Sphere
24156,8/8/06 14:09,Fremont,CA,Disk
24157,8/8/06 13:00,Lancaster,PA,Oval
24158,8/8/06 13:00,San Antonio,TX,Disk
24159,8/8/06 08:30,Boaz,AL,Oval
24160,8/8/06 05:20,Oviedo,FL,Light
24161,8/8/06 04:30,Wilkes-Barre/Taylor,PA,Diamond
24162,8/8/06 03:00,Garden Valley,CA,Formation
24163,8/7/06 23:00,Pineville,KY,Changing
24164,8/7/06 06:30,Downingtown,PA,Light
24165,8/7/06 05:10,Wynne,AR,Light
24166,8/7/06 01:00,Philadelphia,PA,Other
24167,8/6/06 22:30,Yardville,NJ,Circle
24168,8/6/06 21:30,Woodbury,MN,Light
24169,8/6/06 21:00,Lake Forest,CA,Disk
24170,8/6/06 20:00,Yuma,AZ,Light
24171,8/6/06 20:00,Phoenix,AZ,Formation
24172,8/6/06 20:00,Binghamton,NY,Other
24173,8/6/06 17:00,Scottsdale,AZ,Light
24174,8/6/06 16:00,Missoula,MT,Disk
24175,8/6/06 10:30,Tapiola,MI,Rectangle
24176,8/6/06 02:00,Trout Lake,WA,Formation
24177,8/6/06 02:00,Auburn,CA,Circle
24178,8/6/06 00:30,Millington,TN,Circle
24179,8/6/06 00:23,Chesterfeild,VA,Light
24180,8/5/06 22:00,Longview,TX,Triangle
24181,8/5/06 22:00,Longview,TX,Triangle
24182,8/5/06 20:43,Delray Beach,FL,Disk
24183,8/5/06 20:40,Altoona,PA,Light
24184,8/5/06 20:15,Reseda,CA,Rectangle
24185,8/5/06 17:47,Waterloo,IA,Cigar
24186,8/5/06 17:40,Waterloo,IA,Cigar
24187,8/5/06 14:00,Louisville,KY,Fireball
24188,8/5/06 05:00,Snohomish,WA,Circle
24189,8/5/06 04:45,Warren,MI,Fireball
24190,8/5/06 02:51,Corpus Christi,TX,Disk
24191,8/5/06 01:00,Lincolnville,ME,Light
24192,8/4/06 23:30,O'Fallon,MO,Disk
24193,8/4/06 23:00,Ferris,TX,Light
24194,8/4/06 22:14,Westfield,IN,Light
24195,8/4/06 22:00,Palm Springs,CA,Cylinder
24196,8/4/06 21:45,Sissonville,WV,Formation
24197,8/4/06 19:12,Oklahoma City,OK,Cigar
24198,8/4/06 09:45,Avondale,AZ,Diamond
24199,8/4/06 03:15,Fresno,CA,Triangle
24200,8/4/06 03:00,Burkes Garden,VA,Triangle
24201,8/4/06 01:17,Brooklyn Center,MN,Disk
24202,8/4/06 00:00,Oakdale,MN,Cigar
24203,8/4/06,New Douglas,IL,Sphere
24204,8/4/06,Brooklyn Center,MN,Disk
24205,8/3/06 17:00,Norwood,OH,Light
24206,8/3/06 10:00,Franklin,TN,Light
24207,8/3/06 03:45,South Pasadena,CA,Fireball
24208,8/3/06 00:00,George,WA,Light
24209,8/3/06 00:00,George (at Gorge Amphitheater,WA,Light
24210,8/2/06 23:50,Miami,FL,Light
24211,8/2/06 22:35,Yosemite Valley,CA,Light
24212,8/2/06 20:45,Middleton,WI,Chevron
24213,8/2/06 19:45,North Charleston,SC,Other
24214,8/2/06 11:00,Klamath Falls,OR,Flash
24215,8/2/06 04:00,Lobelville,TN,Light
24216,8/2/06 00:00,East Harwich,MA,Formation
24217,8/1/06 23:30,Fort Worth,TX,Light
24218,8/1/06 22:50,Randolph (near; 19 & 56),MN,Circle
24219,8/1/06 22:30,Lodi,CA,Triangle
24220,8/1/06 22:00,Arlington,VA,Triangle
24221,8/1/06 22:00,Dallas,TX,Fireball
24222,8/1/06 22:00,Salem,OR,Light
24223,8/1/06 21:30,New Holland,OH,Other
24224,8/1/06 21:00,Circleville,OH,Formation
24225,8/1/06 20:00,Bethpage (Long Island),NY,Sphere
24226,8/1/06 13:30,"Illinois (central area; in-flight, 31,000 ft.)",IL,Cigar
24227,8/1/06 10:00,Bellevue,NE,Changing
24228,8/1/06 03:00,International Falls,MN,Light
24229,8/1/06 03:00,Fort Pierce,FL,Diamond
24230,8/1/06 02:45,Phoenix,AZ,Triangle
24231,8/1/06 01:00,Idaho Falls,ID,Cigar
24232,9/30/06 23:00,Las Cruces,NM,Triangle
24233,9/30/06 22:00,Joliet,IL,Diamond
24234,9/30/06 19:00,Glouster,OH,Sphere
24235,9/30/06 17:00,Holy Beach,LA,Disk
24236,9/30/06 14:30,Anchorage,AK,Disk
24237,9/30/06 14:00,Anchorage,AK,Disk
24238,9/30/06 08:30,Long Beach,CA,Light
24239,9/30/06 03:00,Chatham,VA,Triangle
24240,9/30/06 01:00,Lihue,HI,Light
24241,9/29/06 21:00,Topeka,KS,Triangle
24242,9/29/06 19:40,Seattle,WA,Fireball
24243,9/29/06 08:45,Yakima,WA,Other
24244,9/29/06 05:35,Houston,TX,Oval
24245,9/29/06,Spirit Lake,IA,Light
24246,9/28/06 23:00,El Dorado,AR,Triangle
24247,9/28/06 20:30,Henderson,NV,Other
24248,9/28/06 19:00,Broad Brook,CT,Triangle
24249,9/28/06 13:00,Ojo Caliente,NM,Sphere
24250,9/28/06 13:00,Ridley Park,PA,Rectangle
24251,9/28/06 03:16,Jemez Springs,NM,Light
24252,9/28/06 03:01,Chicago,IL,Flash
24253,9/28/06 03:00,Fort Worth,TX,Other
24254,9/28/06 01:40,Shoreline,WA,Other
24255,9/27/06 19:00,Baytown,TX,Sphere
24256,9/27/06 18:58,Boston,MA,Other
24257,9/27/06 18:30,Flatwoods,KY,Disk
24258,9/27/06 15:00,Woodway,TX,Cigar
24259,9/27/06 14:20,Waterville (east of),WA,Other
24260,9/27/06 12:46,Torrance,CA,Oval
24261,9/27/06 12:25,Plymouth,PA,Cigar
24262,9/27/06 10:12,Wilton,NH,Other
24263,9/27/06 05:00,Sherman Oaks,CA,Circle
24264,9/26/06 19:30,San Jacinto,CA,Triangle
24265,9/26/06 06:10,China Spring,TX,Light
24266,9/26/06 03:00,Flowery Branch,GA,Disk
24267,9/26/06 01:40,Cornelius,OR,Triangle
24268,9/25/06 23:00,Tualatin,OR,Oval
24269,9/25/06 22:15,Elgin,IL,Rectangle
24270,9/25/06 22:00,Hartford,NY,Fireball
24271,9/25/06 20:53,Casa Grande,AZ,Triangle
24272,9/25/06 20:40,Rogers,MN,Light
24273,9/25/06 20:37,Port Angeles,WA,Triangle
24274,9/25/06 20:20,Dover,NH,Triangle
24275,9/25/06 06:30,Jeanerette,LA,Light
24276,9/24/06 23:30,Georgetown,TX,Chevron
24277,9/24/06 20:00,Zephyrhills,FL,Changing
24278,9/24/06 18:00,Hortense,GA,Cigar
24279,9/24/06 04:00,Yreka,CA,Light
24280,9/24/06 00:18,Wenatchee,WA,Chevron
24281,9/23/06 23:36,Lancster,CA,Light
24282,9/23/06 23:00,Vancleave,MS,Light
24283,9/23/06 22:30,Palisade,MN,Light
24284,9/23/06 20:40,Lehi,UT,Triangle
24285,9/23/06 19:00,Louisa,KY,Light
24286,9/23/06 14:30,West Los Angeles,CA,Light
24287,9/23/06 00:30,Chandler,AZ,Chevron
24288,9/23/06 00:05,Mount Shasta,CA,Light
24289,9/22/06 19:33,Peabody,MA,Triangle
24290,9/22/06 19:00,Louisville,CO,Light
24291,9/22/06 17:50,Quail Valley,CA,Triangle
24292,9/22/06 16:00,North Attleboro,MA,Oval
24293,9/22/06 15:10,Estero,FL,Other
24294,9/22/06 13:30,Lakeland,FL,Disk
24295,9/22/06 12:10,Brick,NJ,Triangle
24296,9/22/06 04:00,New York City (Staten Island),NY,Cigar
24297,9/22/06 03:30,Madera,CA,Disk
24298,9/22/06 00:40,Amarillo,TX,Triangle
24299,9/22/06,Bay City,TX,Triangle
24300,9/21/06 22:43,Goldendale (north of),WA,Light
24301,9/21/06 21:00,Chillicothe,OH,Oval
24302,9/21/06 21:00,Brighton,CO,Formation
24303,9/21/06 20:00,Boardman/Canfield,OH,Disk
24304,9/21/06 20:00,San Clemente,CA,Changing
24305,9/21/06 13:00,Forked River,NJ,Cigar
24306,9/21/06 05:30,Lake Worth,FL,Triangle
24307,9/21/06 00:30,Darien,IL,Oval
24308,9/20/06 23:04,La Motte,IA,Flash
24309,9/20/06 22:30,Pearl River,LA,Other
24310,9/20/06 22:00,Westmont,IL,Light
24311,9/20/06 21:28,Warner Robins,GA,Light
24312,9/20/06 19:30,Bangor,ME,Light
24313,9/20/06 19:00,Hastings,FL,Light
24314,9/20/06 05:30,Naples,FL,Triangle
24315,9/20/06 01:45,Houston,TX,Sphere
24316,9/20/06 00:00,Dacula,GA,Circle
24317,9/20/06,White City,OR,Cigar
24318,9/19/06 20:30,Conroe,TX,Light
24319,9/19/06 05:40,Bartlett,TN,Sphere
24320,9/19/06 00:15,Henning,IL,Sphere
24321,9/18/06 23:00,Trumansburg,NY,Circle
24322,9/18/06 21:30,Waukegan/Gurnee,IL,Light
24323,9/18/06 21:00,Jackson (near; I-94),MI,Other
24324,9/18/06 18:02,Prospect,OR,Sphere
24325,9/18/06 08:00,Los Angeles,CA,Chevron
24326,9/18/06 02:07,San Francisco,CA,Light
24327,9/18/06 02:00,Little River,SC,Light
24328,9/17/06 23:47,Pahrump,NV,Light
24329,9/17/06 21:00,Gainesville,GA,Light
24330,9/17/06 20:00,San Diego,CA,Sphere
24331,9/17/06 20:00,Chula Vista,CA,Other
24332,9/17/06 17:00,San Francisco,CA,Light
24333,9/17/06 11:00,Havre De Grace,MD,Disk
24334,9/17/06 05:30,St. Michaels,MD,Cylinder
24335,9/17/06 03:30,Las Vegas,NV,Chevron
24336,9/16/06 23:30,Oakland,CA,Disk
24337,9/16/06 21:10,Everson,WA,Light
24338,9/16/06 21:00,Orchard Park,NY,Other
24339,9/16/06 19:00,Tinley Park area (west of),IL,Light
24340,9/16/06 13:30,Cannon Beach,OR,Sphere
24341,9/16/06 13:00,Los Alamos,CA,Changing
24342,9/16/06 12:45,Philadelphia,PA,Other
24343,9/16/06 11:30,Monterey,CA,Rectangle
24344,9/16/06 09:00,Napa,CA,Fireball
24345,9/16/06 04:45,Meadville???,PA,Sphere
24346,9/16/06 01:00,Liberty,KY,Changing
24347,9/16/06 00:00,Moreno Valley,CA,Circle
24348,9/15/06 23:00,Centerport,NY,Light
24349,9/15/06 22:30,Archer City,TX,Triangle
24350,9/15/06 22:00,Davis,CA,Light
24351,9/15/06 21:00,Owensboro,KY,Light
24352,9/15/06 21:00,Lake Havasu City,AZ,Rectangle
24353,9/15/06 21:00,Clearwater,FL,Other
24354,9/15/06 18:30,Caribou,ME,Sphere
24355,9/15/06 13:30,Mt. Comfort,IN,Disk
24356,9/15/06 11:00,Detroit,MI,Sphere
24357,9/15/06 01:00,Youngstown,OH,Fireball
24358,9/15/06 01:00,Santa Maria,TX,Circle
24359,9/15/06 00:30,Marathon,FL,Cigar
24360,9/15/06 00:23,Chattanooga,TN,Oval
24361,9/14/06 20:30,South Hill,VA,Circle
24362,9/14/06 20:15,Phoenix,AZ,Light
24363,9/14/06 19:00,Knoxville,TN,Other
24364,9/13/06 23:50,Garland,TX,Light
24365,9/13/06 21:00,Redlands,CA,Triangle
24366,9/13/06 21:00,Lumberton,TX,Sphere
24367,9/13/06 20:45,Melrose,NM,Circle
24368,9/13/06 20:45,Windsor,CO,Cigar
24369,9/13/06 15:45,Boerne,TX,Disk
24370,9/13/06 15:05,Escondido,CA,Triangle
24371,9/12/06 22:00,Waterbury,CT,Light
24372,9/12/06 18:45,Hampden,ME,Triangle
24373,9/12/06 16:15,Hinkley,IL,Triangle
24374,9/12/06 15:30,Mojave Desert,NV,Sphere
24375,9/12/06 14:00,Raynham,MA,Disk
24376,9/12/06 06:45,Landers,CA,Circle
24377,9/12/06 01:00,Enid,OK,Triangle
24378,9/11/06 23:00,New York City,NY,Fireball
